"Step","drqv2/run4 - train/score","drqv2/run4 - train/score__MIN","drqv2/run4 - train/score__MAX","drqv2/run3 - train/score","drqv2/run3 - train/score__MIN","drqv2/run3 - train/score__MAX","drqv2/run2 - train/score","drqv2/run2 - train/score__MIN","drqv2/run2 - train/score__MAX","drqv2/run1 - train/score","drqv2/run1 - train/score__MIN","drqv2/run1 - train/score__MAX","drqv2/run0 - train/score","drqv2/run0 - train/score__MIN","drqv2/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/alt_blue/run0 - train/score__MAX"
"298","27.155517578125","27.155517578125","27.155517578125","81.42086029052734","81.42086029052734","81.42086029052734","58.55274963378906","58.55274963378906","58.55274963378906","52.48501968383789","52.48501968383789","52.48501968383789","48.823143005371094","48.823143005371094","48.823143005371094","1.854086719918996","1.854086719918996","1.854086719918996","-19.08420704305172","-19.08420704305172","-19.08420704305172","19.941763821989298","19.941763821989298","19.941763821989298","70.75356946513057","70.75356946513057","70.75356946513057","64.16831306368113","64.16831306368113","64.16831306368113"
"299","","","","","","","","","","","","","","","","18.52640398964286","18.52640398964286","18.52640398964286","69.43107331800275","69.43107331800275","69.43107331800275","53.98492406215519","53.98492406215519","53.98492406215519","58.75925337523222","58.75925337523222","58.75925337523222","64.5365608050488","64.5365608050488","64.5365608050488"
"300","49.399566650390625","49.399566650390625","49.399566650390625","61.28339767456055","61.28339767456055","61.28339767456055","27.672460556030273","27.672460556030273","27.672460556030273","65.0219955444336","65.0219955444336","65.0219955444336","36.61615753173828","36.61615753173828","36.61615753173828","44.615018248558044","44.615018248558044","44.615018248558044","17.630026295781136","17.630026295781136","17.630026295781136","-47.8067975603044","-47.8067975603044","-47.8067975603044","82.59729513525963","82.59729513525963","82.59729513525963","51.455343306064606","51.455343306064606","51.455343306064606"
"301","62.72502899169922","62.72502899169922","62.72502899169922","63.9513053894043","63.9513053894043","63.9513053894043","51.92131042480469","51.92131042480469","51.92131042480469","80.71951293945312","80.71951293945312","80.71951293945312","75.2052230834961","75.2052230834961","75.2052230834961","40.131483390927315","40.131483390927315","40.131483390927315","42.6363161932677","42.6363161932677","42.6363161932677","-46.0076102190651","-46.0076102190651","-46.0076102190651","65.91455428302288","65.91455428302288","65.91455428302288","7.406074058730155","7.406074058730155","7.406074058730155"
"302","41.25033187866211","41.25033187866211","41.25033187866211","76.16293334960938","76.16293334960938","76.16293334960938","68.14723205566406","68.14723205566406","68.14723205566406","65.92890930175781","65.92890930175781","65.92890930175781","39.278480529785156","39.278480529785156","39.278480529785156","21.714123719139025","21.714123719139025","21.714123719139025","51.078642692416906","51.078642692416906","51.078642692416906","-31.845103107392788","-31.845103107392788","-31.845103107392788","40.84219080209732","40.84219080209732","40.84219080209732","64.44574094656855","64.44574094656855","64.44574094656855"
"303","67.56623840332031","67.56623840332031","67.56623840332031","43.12445068359375","43.12445068359375","43.12445068359375","49.53742980957031","49.53742980957031","49.53742980957031","38.00444030761719","38.00444030761719","38.00444030761719","44.77311325073242","44.77311325073242","44.77311325073242","-33.009142911061645","-33.009142911061645","-33.009142911061645","-61.42647847533226","-61.42647847533226","-61.42647847533226","54.44711294770241","54.44711294770241","54.44711294770241","68.59100517630577","68.59100517630577","68.59100517630577","-13.793734773993492","-13.793734773993492","-13.793734773993492"
"304","72.01801300048828","72.01801300048828","72.01801300048828","42.27754592895508","42.27754592895508","42.27754592895508","67.7385482788086","67.7385482788086","67.7385482788086","64.74539947509766","64.74539947509766","64.74539947509766","75.88652038574219","75.88652038574219","75.88652038574219","-53.6654511615634","-53.6654511615634","-53.6654511615634","53.349720910191536","53.349720910191536","53.349720910191536","71.72783914767206","71.72783914767206","71.72783914767206","70.8375770226121","70.8375770226121","70.8375770226121","-26.294292882084846","-26.294292882084846","-26.294292882084846"
"305","59.926475524902344","59.926475524902344","59.926475524902344","57.05687713623047","57.05687713623047","57.05687713623047","63.78900909423828","63.78900909423828","63.78900909423828","65.87632751464844","65.87632751464844","65.87632751464844","52.93996810913086","52.93996810913086","52.93996810913086","-40.921626180410385","-40.921626180410385","-40.921626180410385","-84.97226297855377","-84.97226297855377","-84.97226297855377","53.552522629499435","53.552522629499435","53.552522629499435","80.80573189258575","80.80573189258575","80.80573189258575","-50.177763529121876","-50.177763529121876","-50.177763529121876"
"306","72.83292388916016","72.83292388916016","72.83292388916016","65.05564880371094","65.05564880371094","65.05564880371094","66.84991455078125","66.84991455078125","66.84991455078125","65.01579284667969","65.01579284667969","65.01579284667969","82.5922622680664","82.5922622680664","82.5922622680664","45.05025191558525","45.05025191558525","45.05025191558525","70.362308755517","70.362308755517","70.362308755517","-21.637360110878944","-21.637360110878944","-21.637360110878944","68.54876521229744","68.54876521229744","68.54876521229744","18.512809582985938","18.512809582985938","18.512809582985938"
"307","59.88200378417969","59.88200378417969","59.88200378417969","63.610504150390625","63.610504150390625","63.610504150390625","60.436363220214844","60.436363220214844","60.436363220214844","78.85408782958984","78.85408782958984","78.85408782958984","63.28287887573242","63.28287887573242","63.28287887573242","","","","","","","","","","","","","","",""
"308","75.46419525146484","75.46419525146484","75.46419525146484","7.933816432952881","7.933816432952881","7.933816432952881","75.08192443847656","75.08192443847656","75.08192443847656","77.85552978515625","77.85552978515625","77.85552978515625","58.253623962402344","58.253623962402344","58.253623962402344","61.04675950109959","61.04675950109959","61.04675950109959","72.98419186472893","72.98419186472893","72.98419186472893","-35.77844409644604","-35.77844409644604","-35.77844409644604","54.5112427175045","54.5112427175045","54.5112427175045","-69.07717861235142","-69.07717861235142","-69.07717861235142"
"309","68.4070053100586","68.4070053100586","68.4070053100586","76.45006561279297","76.45006561279297","76.45006561279297","59.026092529296875","59.026092529296875","59.026092529296875","55.23756408691406","55.23756408691406","55.23756408691406","82.43090057373047","82.43090057373047","82.43090057373047","-45.213670439086854","-45.213670439086854","-45.213670439086854","71.88935945928097","71.88935945928097","71.88935945928097","-6.180562824010849","-6.180562824010849","-6.180562824010849","43.83725403808057","43.83725403808057","43.83725403808057","47.30892331991345","47.30892331991345","47.30892331991345"
"310","57.33452224731445","57.33452224731445","57.33452224731445","57.308406829833984","57.308406829833984","57.308406829833984","71.37305450439453","71.37305450439453","71.37305450439453","76.38038635253906","76.38038635253906","76.38038635253906","66.04818725585938","66.04818725585938","66.04818725585938","-64.75399732589722","-64.75399732589722","-64.75399732589722","-67.18236801028252","-67.18236801028252","-67.18236801028252","-4.38308933749795","-4.38308933749795","-4.38308933749795","72.60097041726112","72.60097041726112","72.60097041726112","46.568352084606886","46.568352084606886","46.568352084606886"
"311","61.44599914550781","61.44599914550781","61.44599914550781","59.34149169921875","59.34149169921875","59.34149169921875","70.69551086425781","70.69551086425781","70.69551086425781","63.292842864990234","63.292842864990234","63.292842864990234","27.763051986694336","27.763051986694336","27.763051986694336","52.60870724916458","52.60870724916458","52.60870724916458","59.06611059606075","59.06611059606075","59.06611059606075","-51.74651424214244","-51.74651424214244","-51.74651424214244","57.02331854403019","57.02331854403019","57.02331854403019","48.158160341437906","48.158160341437906","48.158160341437906"
"312","55.71662139892578","55.71662139892578","55.71662139892578","57.615882873535156","57.615882873535156","57.615882873535156","65.36334991455078","65.36334991455078","65.36334991455078","66.2984619140625","66.2984619140625","66.2984619140625","78.657958984375","78.657958984375","78.657958984375","45.669720470905304","45.669720470905304","45.669720470905304","68.38386011123657","68.38386011123657","68.38386011123657","65.99928307533264","65.99928307533264","65.99928307533264","81.58753943443298","81.58753943443298","81.58753943443298","52.993314266204834","52.993314266204834","52.993314266204834"
"313","71.1729507446289","71.1729507446289","71.1729507446289","59.23539733886719","59.23539733886719","59.23539733886719","77.34280395507812","77.34280395507812","77.34280395507812","62.76878356933594","62.76878356933594","62.76878356933594","63.369022369384766","63.369022369384766","63.369022369384766","-72.30135305225849","-72.30135305225849","-72.30135305225849","61.454467818140984","61.454467818140984","61.454467818140984","47.09469574037939","47.09469574037939","47.09469574037939","63.839894130825996","63.839894130825996","63.839894130825996","51.68129401374608","51.68129401374608","51.68129401374608"
"314","71.68519592285156","71.68519592285156","71.68519592285156","79.75708770751953","79.75708770751953","79.75708770751953","76.37166595458984","76.37166595458984","76.37166595458984","86.73941802978516","86.73941802978516","86.73941802978516","83.99017333984375","83.99017333984375","83.99017333984375","-49.720259770751","-49.720259770751","-49.720259770751","55.98662957549095","55.98662957549095","55.98662957549095","15.817798927426338","15.817798927426338","15.817798927426338","63.40216028690338","63.40216028690338","63.40216028690338","-44.53728708438575","-44.53728708438575","-44.53728708438575"
"315","57.972381591796875","57.972381591796875","57.972381591796875","60.422977447509766","60.422977447509766","60.422977447509766","71.40794372558594","71.40794372558594","71.40794372558594","67.33419799804688","67.33419799804688","67.33419799804688","61.84982681274414","61.84982681274414","61.84982681274414","-6.36213231086731","-6.36213231086731","-6.36213231086731","27.725488513708115","27.725488513708115","27.725488513708115","60.728547502309084","60.728547502309084","60.728547502309084","68.29362870752811","68.29362870752811","68.29362870752811","62.45710692927241","62.45710692927241","62.45710692927241"
"316","69.2708969116211","69.2708969116211","69.2708969116211","68.98292541503906","68.98292541503906","68.98292541503906","67.53652954101562","67.53652954101562","67.53652954101562","72.85919952392578","72.85919952392578","72.85919952392578","67.40094757080078","67.40094757080078","67.40094757080078","50.058978349901736","50.058978349901736","50.058978349901736","-56.314243763685226","-56.314243763685226","-56.314243763685226","-18.590352416038513","-18.590352416038513","-18.590352416038513","63.753567315638065","63.753567315638065","63.753567315638065","60.557497054338455","60.557497054338455","60.557497054338455"
"317","58.134971618652344","58.134971618652344","58.134971618652344","62.848445892333984","62.848445892333984","62.848445892333984","83.3717041015625","83.3717041015625","83.3717041015625","68.02298736572266","68.02298736572266","68.02298736572266","51.779571533203125","51.779571533203125","51.779571533203125","66.24381193518639","66.24381193518639","66.24381193518639","55.5818962007761","55.5818962007761","55.5818962007761","19.97379832994193","19.97379832994193","19.97379832994193","64.00667674839497","64.00667674839497","64.00667674839497","-65.24834260344505","-65.24834260344505","-65.24834260344505"
"318","48.831356048583984","48.831356048583984","48.831356048583984","57.564422607421875","57.564422607421875","57.564422607421875","71.10718536376953","71.10718536376953","71.10718536376953","70.51261138916016","70.51261138916016","70.51261138916016","51.9049186706543","51.9049186706543","51.9049186706543","49.56232682801783","49.56232682801783","49.56232682801783","61.129576094448566","61.129576094448566","61.129576094448566","57.25176225393079","57.25176225393079","57.25176225393079","64.6242892742157","64.6242892742157","64.6242892742157","51.45621979236603","51.45621979236603","51.45621979236603"
"319","70.88868713378906","70.88868713378906","70.88868713378906","63.330162048339844","63.330162048339844","63.330162048339844","70.25811004638672","70.25811004638672","70.25811004638672","66.1089096069336","66.1089096069336","66.1089096069336","53.33045959472656","53.33045959472656","53.33045959472656","-33.1353398039937","-33.1353398039937","-33.1353398039937","68.89292610436678","68.89292610436678","68.89292610436678","43.31583337276243","43.31583337276243","43.31583337276243","63.69815340638161","63.69815340638161","63.69815340638161","37.91322890203446","37.91322890203446","37.91322890203446"
