"Step","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/rotation/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/2sounds/run0 - train/score__MAX"
"966","-3.99826168268919","-3.99826168268919","-3.99826168268919","20.96641586534679","20.96641586534679","20.96641586534679","53.72939059138298","53.72939059138298","53.72939059138298","47.22993202507496","47.22993202507496","47.22993202507496","40.1250981669873","40.1250981669873","40.1250981669873","-30.931552639696747","-30.931552639696747","-30.931552639696747","-91.89942725747824","-91.89942725747824","-91.89942725747824","21.016243014484644","21.016243014484644","21.016243014484644","-5.967168306931853","-5.967168306931853","-5.967168306931853","","",""
"967","-11.509767822921276","-11.509767822921276","-11.509767822921276","31.33146500843577","31.33146500843577","31.33146500843577","60.718104124069214","60.718104124069214","60.718104124069214","33.813151121139526","33.813151121139526","33.813151121139526","45.44539935141802","45.44539935141802","45.44539935141802","-55.13430318981409","-55.13430318981409","-55.13430318981409","-63.32925359159708","-63.32925359159708","-63.32925359159708","19.36347495019436","19.36347495019436","19.36347495019436","-91.55657410994172","-91.55657410994172","-91.55657410994172","-69.9977810010314","-69.9977810010314","-69.9977810010314"
"968","10.8879449084925","10.8879449084925","10.8879449084925","39.09624202735722","39.09624202735722","39.09624202735722","-20.993675203062594","-20.993675203062594","-20.993675203062594","14.728217031923123","14.728217031923123","14.728217031923123","38.892665384337306","38.892665384337306","38.892665384337306","-34.5924046759028","-34.5924046759028","-34.5924046759028","-70.96317444974557","-70.96317444974557","-70.96317444974557","-18.26248295325786","-18.26248295325786","-18.26248295325786","1.3886050842702389","1.3886050842702389","1.3886050842702389","-69.41748447343707","-69.41748447343707","-69.41748447343707"
"969","37.58346098009497","37.58346098009497","37.58346098009497","37.162465527653694","37.162465527653694","37.162465527653694","40.81252846494317","40.81252846494317","40.81252846494317","29.774395182728767","29.774395182728767","29.774395182728767","50.59994773566723","50.59994773566723","50.59994773566723","-52.43215423077345","-52.43215423077345","-52.43215423077345","-35.72295480966568","-35.72295480966568","-35.72295480966568","-42.42022954300046","-42.42022954300046","-42.42022954300046","-94.13710045814514","-94.13710045814514","-94.13710045814514","-61.58522057486698","-61.58522057486698","-61.58522057486698"
"970","47.34735656902194","47.34735656902194","47.34735656902194","40.58583822846413","40.58583822846413","40.58583822846413","-26.02277799625881","-26.02277799625881","-26.02277799625881","26.20056650042534","26.20056650042534","26.20056650042534","-15.837239652173594","-15.837239652173594","-15.837239652173594","-79.97208315506577","-79.97208315506577","-79.97208315506577","-82.87522718310356","-82.87522718310356","-82.87522718310356","7.805312339216471","7.805312339216471","7.805312339216471","-99.00549566745758","-99.00549566745758","-99.00549566745758","2.558231385424733","2.558231385424733","2.558231385424733"
"971","-0.8751854333095253","-0.8751854333095253","-0.8751854333095253","46.204754531383514","46.204754531383514","46.204754531383514","16.175023718737066","16.175023718737066","16.175023718737066","2.7650569416582584","2.7650569416582584","2.7650569416582584","36.773951053619385","36.773951053619385","36.773951053619385","-13.45274567231536","-13.45274567231536","-13.45274567231536","-32.67227872554213","-32.67227872554213","-32.67227872554213","-87.0369402305223","-87.0369402305223","-87.0369402305223","12.273714285343885","12.273714285343885","12.273714285343885","-26.53413388406625","-26.53413388406625","-26.53413388406625"
"972","35.79082676768303","35.79082676768303","35.79082676768303","-8.722832193598151","-8.722832193598151","-8.722832193598151","39.71917587518692","39.71917587518692","39.71917587518692","54.48175421729684","54.48175421729684","54.48175421729684","48.92555496096611","48.92555496096611","48.92555496096611","-89.218236701563","-89.218236701563","-89.218236701563","-67.70443170052022","-67.70443170052022","-67.70443170052022","8.913217412191443","8.913217412191443","8.913217412191443","-73.71541794016957","-73.71541794016957","-73.71541794016957","-52.79807443439495","-52.79807443439495","-52.79807443439495"
"973","39.19030102342367","39.19030102342367","39.19030102342367","57.515999138355255","57.515999138355255","57.515999138355255","2.239692807197571","2.239692807197571","2.239692807197571","44.33199179172516","44.33199179172516","44.33199179172516","49.55989368259907","49.55989368259907","49.55989368259907","0.645055141299963","0.645055141299963","0.645055141299963","38.10200775042176","38.10200775042176","38.10200775042176","-85.67297671735287","-85.67297671735287","-85.67297671735287","-90.85484950989485","-90.85484950989485","-90.85484950989485","-95.48480526544154","-95.48480526544154","-95.48480526544154"
"974","32.93145855143666","32.93145855143666","32.93145855143666","-3.1822260469198227","-3.1822260469198227","-3.1822260469198227","25.01324586942792","25.01324586942792","25.01324586942792","10.440799176692963","10.440799176692963","10.440799176692963","49.96888304129243","49.96888304129243","49.96888304129243","-88.57484119664878","-88.57484119664878","-88.57484119664878","-65.24778636731207","-65.24778636731207","-65.24778636731207","-96.33106150850654","-96.33106150850654","-96.33106150850654","-38.018042735755444","-38.018042735755444","-38.018042735755444","-67.30565855279565","-67.30565855279565","-67.30565855279565"
"975","8.600647350773215","8.600647350773215","8.600647350773215","-73.55425288528204","-73.55425288528204","-73.55425288528204","16.35168182104826","16.35168182104826","16.35168182104826","47.613488495349884","47.613488495349884","47.613488495349884","45.68758683092892","45.68758683092892","45.68758683092892","-6.496140494942665","-6.496140494942665","-6.496140494942665","-51.408393174409866","-51.408393174409866","-51.408393174409866","25.05203765630722","25.05203765630722","25.05203765630722","6.068841308820993","6.068841308820993","6.068841308820993","-0.18884943053126335","-0.18884943053126335","-0.18884943053126335"
"976","24.744059205055237","24.744059205055237","24.744059205055237","48.01193690486252","48.01193690486252","48.01193690486252","-49.27549068839289","-49.27549068839289","-49.27549068839289","39.0239772927016","39.0239772927016","39.0239772927016","38.29608811810613","38.29608811810613","38.29608811810613","-67.23352386057377","-67.23352386057377","-67.23352386057377","-51.941674349829555","-51.941674349829555","-51.941674349829555","-18.149594774935395","-18.149594774935395","-18.149594774935395","39.749452197924256","39.749452197924256","39.749452197924256","-35.1837634507101","-35.1837634507101","-35.1837634507101"
"977","2.2139604464173317","2.2139604464173317","2.2139604464173317","4.155201852321625","4.155201852321625","4.155201852321625","-20.392792692407966","-20.392792692407966","-20.392792692407966","4.674050704576075","4.674050704576075","4.674050704576075","43.650373712182045","43.650373712182045","43.650373712182045","-75.47986134886742","-75.47986134886742","-75.47986134886742","-17.880370654631406","-17.880370654631406","-17.880370654631406","-12.77266975492239","-12.77266975492239","-12.77266975492239","-80.28640565276146","-80.28640565276146","-80.28640565276146","-59.80669427057728","-59.80669427057728","-59.80669427057728"
"978","","","","","","","","","","10.962136268615723","10.962136268615723","10.962136268615723","","","","-87.76520466431975","-87.76520466431975","-87.76520466431975","-10.863739162683487","-10.863739162683487","-10.863739162683487","48.671752750873566","48.671752750873566","48.671752750873566","-8.768231067282613","-8.768231067282613","-8.768231067282613","-11.775025678798556","-11.775025678798556","-11.775025678798556"
"979","13.273644730448723","13.273644730448723","13.273644730448723","12.683114796876907","12.683114796876907","12.683114796876907","34.15084622614086","34.15084622614086","34.15084622614086","","","","36.97077714651823","36.97077714651823","36.97077714651823","-67.04555617272854","-67.04555617272854","-67.04555617272854","-33.664176951744594","-33.664176951744594","-33.664176951744594","-99.11923345178366","-99.11923345178366","-99.11923345178366","-92.25572320818901","-92.25572320818901","-92.25572320818901","-20.48096259823069","-20.48096259823069","-20.48096259823069"
"980","-31.04322705976665","-31.04322705976665","-31.04322705976665","5.635927401483059","5.635927401483059","5.635927401483059","29.104480346664786","29.104480346664786","29.104480346664786","35.16406884789467","35.16406884789467","35.16406884789467","50.36980441957712","50.36980441957712","50.36980441957712","23.52151396125555","23.52151396125555","23.52151396125555","-96.36542230844498","-96.36542230844498","-96.36542230844498","22.885620704852045","22.885620704852045","22.885620704852045","","","","-98.23039853572845","-98.23039853572845","-98.23039853572845"
"981","43.417421486228704","43.417421486228704","43.417421486228704","28.242503106594086","28.242503106594086","28.242503106594086","-22.442627280950546","-22.442627280950546","-22.442627280950546","27.42477510869503","27.42477510869503","27.42477510869503","42.31523288786411","42.31523288786411","42.31523288786411","","","","-44.0875872829929","-44.0875872829929","-44.0875872829929","-8.43663214147091","-8.43663214147091","-8.43663214147091","-60.73846148699522","-60.73846148699522","-60.73846148699522","-48.27047194354236","-48.27047194354236","-48.27047194354236"
"982","19.96013223938644","19.96013223938644","19.96013223938644","1.6310570947825909","1.6310570947825909","1.6310570947825909","39.76044760644436","39.76044760644436","39.76044760644436","31.199441395699978","31.199441395699978","31.199441395699978","51.422346871346235","51.422346871346235","51.422346871346235","-58.286964350845665","-58.286964350845665","-58.286964350845665","","","","","","","-14.191812194767408","-14.191812194767408","-14.191812194767408","","",""
"983","34.217058373615146","34.217058373615146","34.217058373615146","-79.07416256982833","-79.07416256982833","-79.07416256982833","-49.0837052538991","-49.0837052538991","-49.0837052538991","42.14976801350713","42.14976801350713","42.14976801350713","-25.996760360896587","-25.996760360896587","-25.996760360896587","-81.35387142002583","-81.35387142002583","-81.35387142002583","-52.64957559245522","-52.64957559245522","-52.64957559245522","8.33051338273799","8.33051338273799","8.33051338273799","-80.4137661010027","-80.4137661010027","-80.4137661010027","-19.670181748457253","-19.670181748457253","-19.670181748457253"
"984","62.6123530510813","62.6123530510813","62.6123530510813","48.309192568063736","48.309192568063736","48.309192568063736","-7.048867877572775","-7.048867877572775","-7.048867877572775","43.54931050539017","43.54931050539017","43.54931050539017","53.406189075205475","53.406189075205475","53.406189075205475","31.38570890109986","31.38570890109986","31.38570890109986","20.982353195548058","20.982353195548058","20.982353195548058","-44.62154905684292","-44.62154905684292","-44.62154905684292","-97.32159388065338","-97.32159388065338","-97.32159388065338","-10.85741838812828","-10.85741838812828","-10.85741838812828"
"985","42.28620332479477","42.28620332479477","42.28620332479477","56.879045248031616","56.879045248031616","56.879045248031616","12.885398576036096","12.885398576036096","12.885398576036096","13.72373603284359","13.72373603284359","13.72373603284359","-38.95024464279413","-38.95024464279413","-38.95024464279413","-49.71203735936433","-49.71203735936433","-49.71203735936433","6.925364280410577","6.925364280410577","6.925364280410577","-90.03298909962177","-90.03298909962177","-90.03298909962177","-94.18285444006324","-94.18285444006324","-94.18285444006324","-80.65727792680264","-80.65727792680264","-80.65727792680264"
"986","53.98220815509558","53.98220815509558","53.98220815509558","10.56888546794653","10.56888546794653","10.56888546794653","9.138660684227943","9.138660684227943","9.138660684227943","28.323781982064247","28.323781982064247","28.323781982064247","53.71500241756439","53.71500241756439","53.71500241756439","-1.0785393752157688","-1.0785393752157688","-1.0785393752157688","-49.356497617671266","-49.356497617671266","-49.356497617671266","-94.16720314323902","-94.16720314323902","-94.16720314323902","-93.25625975802541","-93.25625975802541","-93.25625975802541","-67.6366400718689","-67.6366400718689","-67.6366400718689"
"987","31.80168983899057","31.80168983899057","31.80168983899057","30.96819545328617","30.96819545328617","30.96819545328617","36.09607507288456","36.09607507288456","36.09607507288456","10.607346147298813","10.607346147298813","10.607346147298813","29.313987895846367","29.313987895846367","29.313987895846367","-80.95804432034492","-80.95804432034492","-80.95804432034492","-23.592058308888227","-23.592058308888227","-23.592058308888227","-88.3203893341124","-88.3203893341124","-88.3203893341124","-94.44059070944786","-94.44059070944786","-94.44059070944786","-33.25533173792064","-33.25533173792064","-33.25533173792064"
"988","24.907929964363575","24.907929964363575","24.907929964363575","15.276398286223412","15.276398286223412","15.276398286223412","-69.42867167294025","-69.42867167294025","-69.42867167294025","46.401576176285744","46.401576176285744","46.401576176285744","26.437461987137794","26.437461987137794","26.437461987137794","-95.14810375869274","-95.14810375869274","-95.14810375869274","-4.624586561811157","-4.624586561811157","-4.624586561811157","39.846766617149115","39.846766617149115","39.846766617149115","10.24215163802728","10.24215163802728","10.24215163802728","-52.47468854859471","-52.47468854859471","-52.47468854859471"
"989","53.6537849009037","53.6537849009037","53.6537849009037","55.783041924238205","55.783041924238205","55.783041924238205","39.02499305922538","39.02499305922538","39.02499305922538","44.690529294312","44.690529294312","44.690529294312","45.75601753592491","45.75601753592491","45.75601753592491","-96.55503475666046","-96.55503475666046","-96.55503475666046","-78.67877277731895","-78.67877277731895","-78.67877277731895","-91.90355993807316","-91.90355993807316","-91.90355993807316","-53.7354933321476","-53.7354933321476","-53.7354933321476","-41.951675180345774","-41.951675180345774","-41.951675180345774"
