"Step","dreamerv3/medium/ih_5/room0/run4 - train/score","dreamerv3/medium/ih_5/room0/run4 - train/score__MIN","dreamerv3/medium/ih_5/room0/run4 - train/score__MAX","dreamerv3/medium/ih_5/room0/run3 - train/score","dreamerv3/medium/ih_5/room0/run3 - train/score__MIN","dreamerv3/medium/ih_5/room0/run3 - train/score__MAX","dreamerv3/medium/ih_5/room0/run2 - train/score","dreamerv3/medium/ih_5/room0/run2 - train/score__MIN","dreamerv3/medium/ih_5/room0/run2 - train/score__MAX","dreamerv3/medium/ih_5/room0/run1 - train/score","dreamerv3/medium/ih_5/room0/run1 - train/score__MIN","dreamerv3/medium/ih_5/room0/run1 - train/score__MAX","dreamerv3/medium/ih_5/room0/run0 - train/score","dreamerv3/medium/ih_5/room0/run0 - train/score__MIN","dreamerv3/medium/ih_5/room0/run0 - train/score__MAX","dreamerv3/large/ih_15/room0/run4 - train/score","dreamerv3/large/ih_15/room0/run4 - train/score__MIN","dreamerv3/large/ih_15/room0/run4 - train/score__MAX","dreamerv3/large/ih_15/room0/run3 - train/score","dreamerv3/large/ih_15/room0/run3 - train/score__MIN","dreamerv3/large/ih_15/room0/run3 - train/score__MAX","dreamerv3/large/ih_15/room0/run2 - train/score","dreamerv3/large/ih_15/room0/run2 - train/score__MIN","dreamerv3/large/ih_15/room0/run2 - train/score__MAX","dreamerv3/large/ih_15/room0/run1 - train/score","dreamerv3/large/ih_15/room0/run1 - train/score__MIN","dreamerv3/large/ih_15/room0/run1 - train/score__MAX","dreamerv3/large/ih_15/room0/run0 - train/score","dreamerv3/large/ih_15/room0/run0 - train/score__MIN","dreamerv3/large/ih_15/room0/run0 - train/score__MAX"
"867","64.22533191740513","64.22533191740513","64.22533191740513","66.80322431027889","66.80322431027889","66.80322431027889","53.062412986531854","53.062412986531854","53.062412986531854","-19.359941005706787","-19.359941005706787","-19.359941005706787","77.55277960002422","77.55277960002422","77.55277960002422","78.71834874153137","78.71834874153137","78.71834874153137","52.27347058057785","52.27347058057785","52.27347058057785","74.27182537317276","74.27182537317276","74.27182537317276","64.68323168903589","64.68323168903589","64.68323168903589","72.70371341705322","72.70371341705322","72.70371341705322"
"868","80.83264312148094","80.83264312148094","80.83264312148094","56.662298902869225","56.662298902869225","56.662298902869225","53.0451949830167","53.0451949830167","53.0451949830167","-20.89160019136034","-20.89160019136034","-20.89160019136034","69.04082807898521","69.04082807898521","69.04082807898521","45.302743285894394","45.302743285894394","45.302743285894394","69.00995716452599","69.00995716452599","69.00995716452599","41.26320959627628","41.26320959627628","41.26320959627628","54.57069827616215","54.57069827616215","54.57069827616215","76.96789006888866","76.96789006888866","76.96789006888866"
"869","78.9373232126236","78.9373232126236","78.9373232126236","45.79544375091791","45.79544375091791","45.79544375091791","69.02014272846282","69.02014272846282","69.02014272846282","50.62486498057842","50.62486498057842","50.62486498057842","63.49436676129699","63.49436676129699","63.49436676129699","74.37835713289678","74.37835713289678","74.37835713289678","46.682594895362854","46.682594895362854","46.682594895362854","72.94726493954659","72.94726493954659","72.94726493954659","58.87314449995756","58.87314449995756","58.87314449995756","80.00765523314476","80.00765523314476","80.00765523314476"
"870","58.427735939621925","58.427735939621925","58.427735939621925","63.10009597428143","63.10009597428143","63.10009597428143","73.38188189268112","73.38188189268112","73.38188189268112","19.963100163498893","19.963100163498893","19.963100163498893","34.47081105038524","34.47081105038524","34.47081105038524","69.31718674302101","69.31718674302101","69.31718674302101","49.86294640641427","49.86294640641427","49.86294640641427","74.45279793441296","74.45279793441296","74.45279793441296","74.45331555604935","74.45331555604935","74.45331555604935","61.248966723680496","61.248966723680496","61.248966723680496"
"871","62.80758496746421","62.80758496746421","62.80758496746421","69.44825198873878","69.44825198873878","69.44825198873878","55.63299099355936","55.63299099355936","55.63299099355936","-36.03976869955659","-36.03976869955659","-36.03976869955659","29.149670276790857","29.149670276790857","29.149670276790857","74.82345819473267","74.82345819473267","74.82345819473267","49.354197686421685","49.354197686421685","49.354197686421685","69.91254651546478","69.91254651546478","69.91254651546478","74.45084588229656","74.45084588229656","74.45084588229656","70.54236489534378","70.54236489534378","70.54236489534378"
"872","60.79091764986515","60.79091764986515","60.79091764986515","71.49875155091286","71.49875155091286","71.49875155091286","47.76951652020216","47.76951652020216","47.76951652020216","-52.36358051747084","-52.36358051747084","-52.36358051747084","59.359917640686035","59.359917640686035","59.359917640686035","-90.11539483070374","-90.11539483070374","-90.11539483070374","45.1912137567997","45.1912137567997","45.1912137567997","71.31477744877338","71.31477744877338","71.31477744877338","76.76294789090753","76.76294789090753","76.76294789090753","42.844211659394205","42.844211659394205","42.844211659394205"
"873","36.11048075335566","36.11048075335566","36.11048075335566","53.771336644887924","53.771336644887924","53.771336644887924","36.580123484134674","36.580123484134674","36.580123484134674","32.67772322893143","32.67772322893143","32.67772322893143","72.2569030225277","72.2569030225277","72.2569030225277","67.6994863152504","67.6994863152504","67.6994863152504","65.67414310574532","65.67414310574532","65.67414310574532","58.43747225403786","58.43747225403786","58.43747225403786","62.273413002491","62.273413002491","62.273413002491","31.1145323018427","31.1145323018427","31.1145323018427"
"874","22.05777498986572","22.05777498986572","22.05777498986572","","","","","","","","","","","","","80.28682170808315","80.28682170808315","80.28682170808315","59.20061768591404","59.20061768591404","59.20061768591404","74.62804770469666","74.62804770469666","74.62804770469666","65.48525439202785","65.48525439202785","65.48525439202785","73.33538757264614","73.33538757264614","73.33538757264614"
"875","","","","9.201556002022699","9.201556002022699","9.201556002022699","40.25507889688015","40.25507889688015","40.25507889688015","38.97986686043441","38.97986686043441","38.97986686043441","71.15403687953949","71.15403687953949","71.15403687953949","53.34229042381048","53.34229042381048","53.34229042381048","29.21300509572029","29.21300509572029","29.21300509572029","","","","","","","","",""
"876","47.11995070800185","47.11995070800185","47.11995070800185","34.74307922460139","34.74307922460139","34.74307922460139","55.86381675489247","55.86381675489247","55.86381675489247","-3.7370693711563945","-3.7370693711563945","-3.7370693711563945","53.657859325408936","53.657859325408936","53.657859325408936","","","","","","","60.82891547679901","60.82891547679901","60.82891547679901","60.215383142232895","60.215383142232895","60.215383142232895","62.99013304710388","62.99013304710388","62.99013304710388"
"877","32.823023710399866","32.823023710399866","32.823023710399866","","","","67.02245508134365","67.02245508134365","67.02245508134365","9.266875789500773","9.266875789500773","9.266875789500773","70.95084048807621","70.95084048807621","70.95084048807621","65.24073048681021","65.24073048681021","65.24073048681021","33.87123790383339","33.87123790383339","33.87123790383339","79.42941921949387","79.42941921949387","79.42941921949387","45.83834443427622","45.83834443427622","45.83834443427622","50.277744298800826","50.277744298800826","50.277744298800826"
"878","53.543297447264194","53.543297447264194","53.543297447264194","63.687804996967316","63.687804996967316","63.687804996967316","67.4660319685936","67.4660319685936","67.4660319685936","-9.840097128995694","-9.840097128995694","-9.840097128995694","66.5784129165113","66.5784129165113","66.5784129165113","48.16647267341614","48.16647267341614","48.16647267341614","64.00757183879614","64.00757183879614","64.00757183879614","68.49522489309311","68.49522489309311","68.49522489309311","57.05742612108588","57.05742612108588","57.05742612108588","65.6793239461258","65.6793239461258","65.6793239461258"
"879","65.24470795504749","65.24470795504749","65.24470795504749","49.935659036040306","49.935659036040306","49.935659036040306","44.57364862039685","44.57364862039685","44.57364862039685","63.43344968929887","63.43344968929887","63.43344968929887","36.3682800270617","36.3682800270617","36.3682800270617","50.58901756629348","50.58901756629348","50.58901756629348","64.68866558372974","64.68866558372974","64.68866558372974","53.674783296883106","53.674783296883106","53.674783296883106","62.554792538285255","62.554792538285255","62.554792538285255","73.26222199201584","73.26222199201584","73.26222199201584"
"880","40.43756552040577","40.43756552040577","40.43756552040577","68.24341748654842","68.24341748654842","68.24341748654842","45.37651937454939","45.37651937454939","45.37651937454939","67.04919108748436","67.04919108748436","67.04919108748436","66.68598184548318","66.68598184548318","66.68598184548318","79.00817874073982","79.00817874073982","79.00817874073982","50.44365005940199","50.44365005940199","50.44365005940199","72.21533927321434","72.21533927321434","72.21533927321434","68.70957753062248","68.70957753062248","68.70957753062248","35.21507944352925","35.21507944352925","35.21507944352925"
"881","58.73493602126837","58.73493602126837","58.73493602126837","49.867344707250595","49.867344707250595","49.867344707250595","54.88045644760132","54.88045644760132","54.88045644760132","33.466658771038055","33.466658771038055","33.466658771038055","21.376723972614855","21.376723972614855","21.376723972614855","79.85750869987532","79.85750869987532","79.85750869987532","38.679132815799676","38.679132815799676","38.679132815799676","53.978444510139525","53.978444510139525","53.978444510139525","","","","54.98950943350792","54.98950943350792","54.98950943350792"
"882","66.61602802574635","66.61602802574635","66.61602802574635","65.96001963317394","65.96001963317394","65.96001963317394","40.12111848592758","40.12111848592758","40.12111848592758","-90.6715332120657","-90.6715332120657","-90.6715332120657","38.60007010959089","38.60007010959089","38.60007010959089","78.26628382131457","78.26628382131457","78.26628382131457","29.817007642239332","29.817007642239332","29.817007642239332","54.83234106004238","54.83234106004238","54.83234106004238","54.597133211791515","54.597133211791515","54.597133211791515","40.37205324321985","40.37205324321985","40.37205324321985"
"883","57.344783797860146","57.344783797860146","57.344783797860146","42.72789916396141","42.72789916396141","42.72789916396141","34.785325944423676","34.785325944423676","34.785325944423676","31.922202065587044","31.922202065587044","31.922202065587044","70.17057251930237","70.17057251930237","70.17057251930237","60.06820486485958","60.06820486485958","60.06820486485958","47.34873351454735","47.34873351454735","47.34873351454735","69.06637343764305","69.06637343764305","69.06637343764305","65.03883509797743","65.03883509797743","65.03883509797743","74.99972522258759","74.99972522258759","74.99972522258759"
"884","-12.718770316801965","-12.718770316801965","-12.718770316801965","60.681937074288726","60.681937074288726","60.681937074288726","63.57575090229511","63.57575090229511","63.57575090229511","14.158461711136624","14.158461711136624","14.158461711136624","67.56596252322197","67.56596252322197","67.56596252322197","55.59627425670624","55.59627425670624","55.59627425670624","12.667998443823308","12.667998443823308","12.667998443823308","80.15393516421318","80.15393516421318","80.15393516421318","58.63642446696758","58.63642446696758","58.63642446696758","39.07719744741917","39.07719744741917","39.07719744741917"
"885","56.21541405469179","56.21541405469179","56.21541405469179","82.79338362812996","82.79338362812996","82.79338362812996","81.39338397979736","81.39338397979736","81.39338397979736","-30.00282669859007","-30.00282669859007","-30.00282669859007","70.27849687635899","70.27849687635899","70.27849687635899","81.60523843765259","81.60523843765259","81.60523843765259","26.508473441004753","26.508473441004753","26.508473441004753","78.54293677210808","78.54293677210808","78.54293677210808","70.59157073497772","70.59157073497772","70.59157073497772","62.615778462961316","62.615778462961316","62.615778462961316"
"886","48.65200714021921","48.65200714021921","48.65200714021921","72.3798765540123","72.3798765540123","72.3798765540123","36.82461951300502","36.82461951300502","36.82461951300502","52.334178522229195","52.334178522229195","52.334178522229195","62.290014144033194","62.290014144033194","62.290014144033194","68.85249389708042","68.85249389708042","68.85249389708042","-2.459576265886426","-2.459576265886426","-2.459576265886426","71.59604725055397","71.59604725055397","71.59604725055397","-91.73146992828697","-91.73146992828697","-91.73146992828697","64.10658213868737","64.10658213868737","64.10658213868737"
"887","64.00157368183136","64.00157368183136","64.00157368183136","53.5286085344851","53.5286085344851","53.5286085344851","43.112230672035366","43.112230672035366","43.112230672035366","7.387457578675821","7.387457578675821","7.387457578675821","79.10428714752197","79.10428714752197","79.10428714752197","60.84007862769067","60.84007862769067","60.84007862769067","30.12895818054676","30.12895818054676","30.12895818054676","76.26530193537474","76.26530193537474","76.26530193537474","78.96135427802801","78.96135427802801","78.96135427802801","47.6625791490078","47.6625791490078","47.6625791490078"
"888","28.624143444001675","28.624143444001675","28.624143444001675","48.62813328951597","48.62813328951597","48.62813328951597","50.8766365647316","50.8766365647316","50.8766365647316","29.26367635000497","29.26367635000497","29.26367635000497","57.54947408288717","57.54947408288717","57.54947408288717","76.63890635967255","76.63890635967255","76.63890635967255","49.34686282277107","49.34686282277107","49.34686282277107","83.02711600065231","83.02711600065231","83.02711600065231","47.594959903508425","47.594959903508425","47.594959903508425","57.20192416757345","57.20192416757345","57.20192416757345"
"889","45.52046647667885","45.52046647667885","45.52046647667885","31.250709980726242","31.250709980726242","31.250709980726242","51.02683871984482","51.02683871984482","51.02683871984482","-5.169663298409432","-5.169663298409432","-5.169663298409432","9.416123563889414","9.416123563889414","9.416123563889414","69.04765679687262","69.04765679687262","69.04765679687262","63.40580865740776","63.40580865740776","63.40580865740776","54.86246686242521","54.86246686242521","54.86246686242521","64.03752330737188","64.03752330737188","64.03752330737188","81.0114558339119","81.0114558339119","81.0114558339119"
"890","11.9255972802639","11.9255972802639","11.9255972802639","52.72111389413476","52.72111389413476","52.72111389413476","65.87160442286404","65.87160442286404","65.87160442286404","44.54114267975092","44.54114267975092","44.54114267975092","76.93055951595306","76.93055951595306","76.93055951595306","-89.8651287285611","-89.8651287285611","-89.8651287285611","62.29708579182625","62.29708579182625","62.29708579182625","65.6716530919075","65.6716530919075","65.6716530919075","71.83787214756012","71.83787214756012","71.83787214756012","50.1584557890892","50.1584557890892","50.1584557890892"
"891","28.56441007554531","28.56441007554531","28.56441007554531","79.25934886932373","79.25934886932373","79.25934886932373","40.95838240720332","40.95838240720332","40.95838240720332","3.342470994917676","3.342470994917676","3.342470994917676","36.49762778542936","36.49762778542936","36.49762778542936","-95.11451253294945","-95.11451253294945","-95.11451253294945","79.37479624524713","79.37479624524713","79.37479624524713","44.76675373315811","44.76675373315811","44.76675373315811","6.047658778727055","6.047658778727055","6.047658778727055","69.89688140153885","69.89688140153885","69.89688140153885"
"892","49.37037632614374","49.37037632614374","49.37037632614374","70.3935918956995","70.3935918956995","70.3935918956995","54.858231231570244","54.858231231570244","54.858231231570244","60.819843236356974","60.819843236356974","60.819843236356974","57.836489546112716","57.836489546112716","57.836489546112716","72.24156255461276","72.24156255461276","72.24156255461276","69.03309971094131","69.03309971094131","69.03309971094131","53.90872452966869","53.90872452966869","53.90872452966869","35.570437490940094","35.570437490940094","35.570437490940094","52.540011793375015","52.540011793375015","52.540011793375015"
"893","45.34555297344923","45.34555297344923","45.34555297344923","19.73144153523026","19.73144153523026","19.73144153523026","57.463894963264465","57.463894963264465","57.463894963264465","11.844668451696634","11.844668451696634","11.844668451696634","51.965894766151905","51.965894766151905","51.965894766151905","39.20364651270211","39.20364651270211","39.20364651270211","9.50934186577797","9.50934186577797","9.50934186577797","57.68921998143196","57.68921998143196","57.68921998143196","53.538819218054414","53.538819218054414","53.538819218054414","66.06948103755713","66.06948103755713","66.06948103755713"
"894","53.20045828819275","53.20045828819275","53.20045828819275","54.92317655682564","54.92317655682564","54.92317655682564","33.180172589374706","33.180172589374706","33.180172589374706","-3.152135830372572","-3.152135830372572","-3.152135830372572","56.044167498126626","56.044167498126626","56.044167498126626","70.88900726474822","70.88900726474822","70.88900726474822","-86.32372602820396","-86.32372602820396","-86.32372602820396","49.545480728149414","49.545480728149414","49.545480728149414","27.890389621257782","27.890389621257782","27.890389621257782","42.84395272657275","42.84395272657275","42.84395272657275"
"895","56.41336201131344","56.41336201131344","56.41336201131344","78.52333742380142","78.52333742380142","78.52333742380142","69.24292996525764","69.24292996525764","69.24292996525764","-15.690601356327534","-15.690601356327534","-15.690601356327534","69.35643259435892","69.35643259435892","69.35643259435892","56.86383405327797","56.86383405327797","56.86383405327797","43.15029602497816","43.15029602497816","43.15029602497816","46.615309953689575","46.615309953689575","46.615309953689575","56.51238851901144","56.51238851901144","56.51238851901144","44.73527546226978","44.73527546226978","44.73527546226978"
"896","77.99515941739082","77.99515941739082","77.99515941739082","68.98392973095179","68.98392973095179","68.98392973095179","61.818788431584835","61.818788431584835","61.818788431584835","29.386283575790003","29.386283575790003","29.386283575790003","75.93053461238742","75.93053461238742","75.93053461238742","60.11222517490387","60.11222517490387","60.11222517490387","-91.38841719925404","-91.38841719925404","-91.38841719925404","","","","74.55032259225845","74.55032259225845","74.55032259225845","29.480976045131683","29.480976045131683","29.480976045131683"
"897","67.85151056200266","67.85151056200266","67.85151056200266","49.70874805748463","49.70874805748463","49.70874805748463","49.615755561739206","49.615755561739206","49.615755561739206","42.144848711788654","42.144848711788654","42.144848711788654","67.69736939668655","67.69736939668655","67.69736939668655","81.0917069464922","81.0917069464922","81.0917069464922","68.71574474871159","68.71574474871159","68.71574474871159","41.44096404314041","41.44096404314041","41.44096404314041","39.60353776998818","39.60353776998818","39.60353776998818","57.93584344163537","57.93584344163537","57.93584344163537"
"898","18.45304273068905","18.45304273068905","18.45304273068905","80.44708290696144","80.44708290696144","80.44708290696144","66.71686532348394","66.71686532348394","66.71686532348394","48.38626471161842","48.38626471161842","48.38626471161842","63.12905517220497","63.12905517220497","63.12905517220497","57.995210982859135","57.995210982859135","57.995210982859135","57.88199742138386","57.88199742138386","57.88199742138386","42.60215798020363","42.60215798020363","42.60215798020363","-87.65866406261921","-87.65866406261921","-87.65866406261921","71.99245697259903","71.99245697259903","71.99245697259903"
"899","17.5148359015584","17.5148359015584","17.5148359015584","23.899462420493364","23.899462420493364","23.899462420493364","52.157771453261375","52.157771453261375","52.157771453261375","-26.293334474787116","-26.293334474787116","-26.293334474787116","76.1032797396183","76.1032797396183","76.1032797396183","44.35646120226011","44.35646120226011","44.35646120226011","84.14993950724602","84.14993950724602","84.14993950724602","70.80534490942955","70.80534490942955","70.80534490942955","62.137180000543594","62.137180000543594","62.137180000543594","24.542317740619183","24.542317740619183","24.542317740619183"
"900","38.00280832499266","38.00280832499266","38.00280832499266","22.29113069921732","22.29113069921732","22.29113069921732","63.87660962343216","63.87660962343216","63.87660962343216","31.074203960597515","31.074203960597515","31.074203960597515","47.74851937033236","47.74851937033236","47.74851937033236","61.28969266265631","61.28969266265631","61.28969266265631","63.86216842196882","63.86216842196882","63.86216842196882","27.503417334519327","27.503417334519327","27.503417334519327","59.65710335969925","59.65710335969925","59.65710335969925","","",""
"901","65.82321690768003","65.82321690768003","65.82321690768003","64.26783803477883","64.26783803477883","64.26783803477883","7.4607761688530445","7.4607761688530445","7.4607761688530445","51.68105033040047","51.68105033040047","51.68105033040047","73.86770394444466","73.86770394444466","73.86770394444466","72.46423285454512","72.46423285454512","72.46423285454512","49.33719552308321","49.33719552308321","49.33719552308321","56.14289879798889","56.14289879798889","56.14289879798889","41.52812960743904","41.52812960743904","41.52812960743904","74.00067919492722","74.00067919492722","74.00067919492722"
"902","55.142690405249596","55.142690405249596","55.142690405249596","66.95794948935509","66.95794948935509","66.95794948935509","44.63941816985607","44.63941816985607","44.63941816985607","42.16375442844583","42.16375442844583","42.16375442844583","58.18928027153015","58.18928027153015","58.18928027153015","71.64053216390312","71.64053216390312","71.64053216390312","66.32727274298668","66.32727274298668","66.32727274298668","62.75749450922012","62.75749450922012","62.75749450922012","72.3571954369545","72.3571954369545","72.3571954369545","61.169812977313995","61.169812977313995","61.169812977313995"
"903","-18.34798730351031","-18.34798730351031","-18.34798730351031","63.843288242816925","63.843288242816925","63.843288242816925","77.66515982151031","77.66515982151031","77.66515982151031","22.189598005264997","22.189598005264997","22.189598005264997","44.54782304307446","44.54782304307446","44.54782304307446","72.27358034998178","72.27358034998178","72.27358034998178","74.12975712493062","74.12975712493062","74.12975712493062","53.853844318538904","53.853844318538904","53.853844318538904","49.75623181927949","49.75623181927949","49.75623181927949","72.09757495182566","72.09757495182566","72.09757495182566"
"904","51.85930157825351","51.85930157825351","51.85930157825351","31.5489782479126","31.5489782479126","31.5489782479126","77.56648817658424","77.56648817658424","77.56648817658424","-13.506485120218713","-13.506485120218713","-13.506485120218713","49.96068876981735","49.96068876981735","49.96068876981735","77.10315001010895","77.10315001010895","77.10315001010895","41.23041504621506","41.23041504621506","41.23041504621506","49.0617196559906","49.0617196559906","49.0617196559906","67.31454220414162","67.31454220414162","67.31454220414162","67.73754496313632","67.73754496313632","67.73754496313632"
"905","66.9009069353342","66.9009069353342","66.9009069353342","75.51544234156609","75.51544234156609","75.51544234156609","74.92399711487815","74.92399711487815","74.92399711487815","55.52957389689982","55.52957389689982","55.52957389689982","52.612455889582634","52.612455889582634","52.612455889582634","71.84093897044659","71.84093897044659","71.84093897044659","-86.6000167131424","-86.6000167131424","-86.6000167131424","69.74930873513222","69.74930873513222","69.74930873513222","70.85453901439905","70.85453901439905","70.85453901439905","76.34706519544125","76.34706519544125","76.34706519544125"
"906","57.18313193321228","57.18313193321228","57.18313193321228","71.85665920004249","71.85665920004249","71.85665920004249","75.48718211054802","75.48718211054802","75.48718211054802","1.1338499825214967","1.1338499825214967","1.1338499825214967","37.98628594726324","37.98628594726324","37.98628594726324","67.44612988829613","67.44612988829613","67.44612988829613","72.3390976190567","72.3390976190567","72.3390976190567","74.41126056015491","74.41126056015491","74.41126056015491","40.147516056895256","40.147516056895256","40.147516056895256","59.938432931900024","59.938432931900024","59.938432931900024"
"907","","","","48.30694331228733","48.30694331228733","48.30694331228733","71.1846481859684","71.1846481859684","71.1846481859684","-57.665144266560674","-57.665144266560674","-57.665144266560674","44.759513065218925","44.759513065218925","44.759513065218925","37.911922592669725","37.911922592669725","37.911922592669725","79.1321240067482","79.1321240067482","79.1321240067482","47.33191007375717","47.33191007375717","47.33191007375717","73.08579698204994","73.08579698204994","73.08579698204994","48.96191704273224","48.96191704273224","48.96191704273224"
"908","73.5987000465393","73.5987000465393","73.5987000465393","73.06973733007908","73.06973733007908","73.06973733007908","70.11248654127121","70.11248654127121","70.11248654127121","-21.413425777107477","-21.413425777107477","-21.413425777107477","26.095952041447163","26.095952041447163","26.095952041447163","62.903881430625916","62.903881430625916","62.903881430625916","77.92673875391483","77.92673875391483","77.92673875391483","66.85806326568127","66.85806326568127","66.85806326568127","61.88647958636284","61.88647958636284","61.88647958636284","68.96639394760132","68.96639394760132","68.96639394760132"
"909","47.97284572740318","47.97284572740318","47.97284572740318","52.45475114881992","52.45475114881992","52.45475114881992","62.26153914630413","62.26153914630413","62.26153914630413","14.062041248194873","14.062041248194873","14.062041248194873","","","","69.73959571123123","69.73959571123123","69.73959571123123","51.29226838611066","51.29226838611066","51.29226838611066","69.5698391199112","69.5698391199112","69.5698391199112","-91.6433499455452","-91.6433499455452","-91.6433499455452","64.54799195751548","64.54799195751548","64.54799195751548"
"910","55.053683426231146","55.053683426231146","55.053683426231146","71.07591724290978","71.07591724290978","71.07591724290978","55.96955684758723","55.96955684758723","55.96955684758723","-45.08042782521807","-45.08042782521807","-45.08042782521807","76.22553452849388","76.22553452849388","76.22553452849388","72.03703188896179","72.03703188896179","72.03703188896179","67.54836173728108","67.54836173728108","67.54836173728108","76.9906965047121","76.9906965047121","76.9906965047121","61.81444150209427","61.81444150209427","61.81444150209427","47.111193746328354","47.111193746328354","47.111193746328354"
"911","71.77099305018783","71.77099305018783","71.77099305018783","70.21054257825017","70.21054257825017","70.21054257825017","-36.78092320251744","-36.78092320251744","-36.78092320251744","-6.000354113522917","-6.000354113522917","-6.000354113522917","41.06313796993345","41.06313796993345","41.06313796993345","61.83928911597468","61.83928911597468","61.83928911597468","53.19497140683234","53.19497140683234","53.19497140683234","84.02369964122772","84.02369964122772","84.02369964122772","-36.819448817986995","-36.819448817986995","-36.819448817986995","43.71116451919079","43.71116451919079","43.71116451919079"
"912","68.61213731765747","68.61213731765747","68.61213731765747","2.261375597678125","2.261375597678125","2.261375597678125","75.01883608102798","75.01883608102798","75.01883608102798","-2.7394216880202293","-2.7394216880202293","-2.7394216880202293","31.20570463454351","31.20570463454351","31.20570463454351","58.54277904331684","58.54277904331684","58.54277904331684","55.13109627366066","55.13109627366066","55.13109627366066","46.41240390017629","46.41240390017629","46.41240390017629","63.61996990442276","63.61996990442276","63.61996990442276","74.63674915768206","74.63674915768206","74.63674915768206"
"913","40.023066475987434","40.023066475987434","40.023066475987434","35.60926046222448","35.60926046222448","35.60926046222448","62.3289483692497","62.3289483692497","62.3289483692497","10.942460775841027","10.942460775841027","10.942460775841027","64.39094360917807","64.39094360917807","64.39094360917807","76.82751703262329","76.82751703262329","76.82751703262329","40.71509339660406","40.71509339660406","40.71509339660406","43.56143732368946","43.56143732368946","43.56143732368946","63.988807352259755","63.988807352259755","63.988807352259755","47.72285643592477","47.72285643592477","47.72285643592477"
"914","38.18496424332261","38.18496424332261","38.18496424332261","15.51975980354473","15.51975980354473","15.51975980354473","68.52966552972794","68.52966552972794","68.52966552972794","64.22442593425512","64.22442593425512","64.22442593425512","36.44090965157375","36.44090965157375","36.44090965157375","67.0721567645669","67.0721567645669","67.0721567645669","76.6681362465024","76.6681362465024","76.6681362465024","59.74134996533394","59.74134996533394","59.74134996533394","70.3317442536354","70.3317442536354","70.3317442536354","66.29684706032276","66.29684706032276","66.29684706032276"
"915","57.323304295539856","57.323304295539856","57.323304295539856","56.87588359043002","56.87588359043002","56.87588359043002","47.904677867889404","47.904677867889404","47.904677867889404","-6.029219575226307","-6.029219575226307","-6.029219575226307","-26.937743850052357","-26.937743850052357","-26.937743850052357","46.98608231730759","46.98608231730759","46.98608231730759","33.16826552897692","33.16826552897692","33.16826552897692","69.52790537662804","69.52790537662804","69.52790537662804","71.69396597333252","71.69396597333252","71.69396597333252","75.68009051680565","75.68009051680565","75.68009051680565"
"916","55.2256386205554","55.2256386205554","55.2256386205554","63.91377855837345","63.91377855837345","63.91377855837345","57.478907488286495","57.478907488286495","57.478907488286495","13.387157974531874","13.387157974531874","13.387157974531874","77.43167644739151","77.43167644739151","77.43167644739151","18.85784386843443","18.85784386843443","18.85784386843443","76.63992061465979","76.63992061465979","76.63992061465979","60.778454557061195","60.778454557061195","60.778454557061195","76.94316551089287","76.94316551089287","76.94316551089287","73.51695348322392","73.51695348322392","73.51695348322392"
"917","65.0179824642837","65.0179824642837","65.0179824642837","62.76554852724075","62.76554852724075","62.76554852724075","66.33934608846903","66.33934608846903","66.33934608846903","44.50063832104206","44.50063832104206","44.50063832104206","4.191690512001514","4.191690512001514","4.191690512001514","79.1716211438179","79.1716211438179","79.1716211438179","42.36361241340637","42.36361241340637","42.36361241340637","-62.93001607898623","-62.93001607898623","-62.93001607898623","5.458396017551422","5.458396017551422","5.458396017551422","77.55906201526523","77.55906201526523","77.55906201526523"
"918","65.09409688413143","65.09409688413143","65.09409688413143","62.7483564466238","62.7483564466238","62.7483564466238","36.227124370634556","36.227124370634556","36.227124370634556","52.142328741028905","52.142328741028905","52.142328741028905","21.970707413740456","21.970707413740456","21.970707413740456","67.13694754242897","67.13694754242897","67.13694754242897","75.83941714838147","75.83941714838147","75.83941714838147","80.11053416132927","80.11053416132927","80.11053416132927","36.809008955955505","36.809008955955505","36.809008955955505","45.584619387984276","45.584619387984276","45.584619387984276"
"919","62.41280174255371","62.41280174255371","62.41280174255371","48.46093956939876","48.46093956939876","48.46093956939876","73.57809411734343","73.57809411734343","73.57809411734343","2.353609189391136","2.353609189391136","2.353609189391136","78.19559038430452","78.19559038430452","78.19559038430452","72.1776237487793","72.1776237487793","72.1776237487793","72.45407991111279","72.45407991111279","72.45407991111279","43.38983988761902","43.38983988761902","43.38983988761902","81.85465651750565","81.85465651750565","81.85465651750565","72.2822684943676","72.2822684943676","72.2822684943676"
"920","53.72990646958351","53.72990646958351","53.72990646958351","26.43973033130169","26.43973033130169","26.43973033130169","50.15669620037079","50.15669620037079","50.15669620037079","","","","55.81673329137266","55.81673329137266","55.81673329137266","34.98032212164253","34.98032212164253","34.98032212164253","-90.85299423336983","-90.85299423336983","-90.85299423336983","41.8222124427557","41.8222124427557","41.8222124427557","82.94191417098045","82.94191417098045","82.94191417098045","50.99568051844835","50.99568051844835","50.99568051844835"
