"Step","dreamerv3/medium/ih_15/room1/run4 - train/score","dreamerv3/medium/ih_15/room1/run4 - train/score__MIN","dreamerv3/medium/ih_15/room1/run4 - train/score__MAX","dreamerv3/medium/ih_15/room1/run3 - train/score","dreamerv3/medium/ih_15/room1/run3 - train/score__MIN","dreamerv3/medium/ih_15/room1/run3 - train/score__MAX","dreamerv3/medium/ih_15/room1/run2 - train/score","dreamerv3/medium/ih_15/room1/run2 - train/score__MIN","dreamerv3/medium/ih_15/room1/run2 - train/score__MAX","dreamerv3/medium/ih_15/room1/run1 - train/score","dreamerv3/medium/ih_15/room1/run1 - train/score__MIN","dreamerv3/medium/ih_15/room1/run1 - train/score__MAX","dreamerv3/medium/ih_15/room1/run0 - train/score","dreamerv3/medium/ih_15/room1/run0 - train/score__MIN","dreamerv3/medium/ih_15/room1/run0 - train/score__MAX","dreamerv3/medium/ih_25/room0/run4 - train/score","dreamerv3/medium/ih_25/room0/run4 - train/score__MIN","dreamerv3/medium/ih_25/room0/run4 - train/score__MAX","dreamerv3/medium/ih_25/room0/run3 - train/score","dreamerv3/medium/ih_25/room0/run3 - train/score__MIN","dreamerv3/medium/ih_25/room0/run3 - train/score__MAX","dreamerv3/medium/ih_25/room0/run2 - train/score","dreamerv3/medium/ih_25/room0/run2 - train/score__MIN","dreamerv3/medium/ih_25/room0/run2 - train/score__MAX","dreamerv3/medium/ih_25/room0/run1 - train/score","dreamerv3/medium/ih_25/room0/run1 - train/score__MIN","dreamerv3/medium/ih_25/room0/run1 - train/score__MAX","dreamerv3/medium/ih_25/room0/run0 - train/score","dreamerv3/medium/ih_25/room0/run0 - train/score__MIN","dreamerv3/medium/ih_25/room0/run0 - train/score__MAX"
"190","-58.678526014089584","-58.678526014089584","-58.678526014089584","30.713078636326827","30.713078636326827","30.713078636326827","18.626647968078032","18.626647968078032","18.626647968078032","58.25605208426714","58.25605208426714","58.25605208426714","51.33423047140241","51.33423047140241","51.33423047140241","-3.342992827296257","-3.342992827296257","-3.342992827296257","32.57591904560104","32.57591904560104","32.57591904560104","59.98555672541261","59.98555672541261","59.98555672541261","30.31319722533226","30.31319722533226","30.31319722533226","14.80913664214313","14.80913664214313","14.80913664214313"
"191","56.713595271110535","56.713595271110535","56.713595271110535","54.30547559261322","54.30547559261322","54.30547559261322","-17.00542270578444","-17.00542270578444","-17.00542270578444","57.74842122197151","57.74842122197151","57.74842122197151","63.35362724214792","63.35362724214792","63.35362724214792","-29.77637580037117","-29.77637580037117","-29.77637580037117","-48.86548389494419","-48.86548389494419","-48.86548389494419","22.352605171501637","22.352605171501637","22.352605171501637","45.766934249550104","45.766934249550104","45.766934249550104","","",""
"192","67.49763017892838","67.49763017892838","67.49763017892838","57.39307323098183","57.39307323098183","57.39307323098183","76.02326432615519","76.02326432615519","76.02326432615519","","","","-41.14901379495859","-41.14901379495859","-41.14901379495859","5.739822413772345","5.739822413772345","5.739822413772345","37.669953506439924","37.669953506439924","37.669953506439924","53.07744051376358","53.07744051376358","53.07744051376358","69.70131120830774","69.70131120830774","69.70131120830774","16.69799363799393","16.69799363799393","16.69799363799393"
"193","-24.234480891376734","-24.234480891376734","-24.234480891376734","43.0321546792984","43.0321546792984","43.0321546792984","-9.055488914251328","-9.055488914251328","-9.055488914251328","-84.74650058150291","-84.74650058150291","-84.74650058150291","39.30812543584034","39.30812543584034","39.30812543584034","20.620991295960266","20.620991295960266","20.620991295960266","50.5534710586071","50.5534710586071","50.5534710586071","-0.6045889309607446","-0.6045889309607446","-0.6045889309607446","42.18957248702645","42.18957248702645","42.18957248702645","-13.939926587045193","-13.939926587045193","-13.939926587045193"
"194","5.38083537761122","5.38083537761122","5.38083537761122","-54.631244868040085","-54.631244868040085","-54.631244868040085","-20.442222484387457","-20.442222484387457","-20.442222484387457","13.673276521498337","13.673276521498337","13.673276521498337","52.67169363051653","52.67169363051653","52.67169363051653","22.676171898841858","22.676171898841858","22.676171898841858","28.914621349424124","28.914621349424124","28.914621349424124","","","","-1.0746704912744462","-1.0746704912744462","-1.0746704912744462","42.534044980071485","42.534044980071485","42.534044980071485"
"195","51.00680196285248","51.00680196285248","51.00680196285248","50.284988678991795","50.284988678991795","50.284988678991795","48.37307670339942","48.37307670339942","48.37307670339942","73.33677631616592","73.33677631616592","73.33677631616592","54.64872508868575","54.64872508868575","54.64872508868575","50.182547993957996","50.182547993957996","50.182547993957996","68.64065231382847","68.64065231382847","68.64065231382847","40.09730689879507","40.09730689879507","40.09730689879507","-24.329345206264406","-24.329345206264406","-24.329345206264406","44.40060219168663","44.40060219168663","44.40060219168663"
"196","17.035599009133875","17.035599009133875","17.035599009133875","","","","-24.039567853324115","-24.039567853324115","-24.039567853324115","32.05144648626447","32.05144648626447","32.05144648626447","22.590264165773988","22.590264165773988","22.590264165773988","42.483166709542274","42.483166709542274","42.483166709542274","73.31306183338165","73.31306183338165","73.31306183338165","40.847768913954496","40.847768913954496","40.847768913954496","12.982270507141948","12.982270507141948","12.982270507141948","75.71892380714417","75.71892380714417","75.71892380714417"
"197","46.61013996228576","46.61013996228576","46.61013996228576","60.286742363125086","60.286742363125086","60.286742363125086","61.91394016519189","61.91394016519189","61.91394016519189","66.73855344578624","66.73855344578624","66.73855344578624","40.787034690380096","40.787034690380096","40.787034690380096","42.809739269316196","42.809739269316196","42.809739269316196","51.46329516544938","51.46329516544938","51.46329516544938","34.980366587638855","34.980366587638855","34.980366587638855","61.9789252281189","61.9789252281189","61.9789252281189","25.157892500050366","25.157892500050366","25.157892500050366"
"198","33.5042489618063","33.5042489618063","33.5042489618063","52.23981707775965","52.23981707775965","52.23981707775965","51.186701230704784","51.186701230704784","51.186701230704784","52.20960517972708","52.20960517972708","52.20960517972708","42.66685242578387","42.66685242578387","42.66685242578387","36.315155087038875","36.315155087038875","36.315155087038875","-6.15750435879454","-6.15750435879454","-6.15750435879454","-62.048599019646645","-62.048599019646645","-62.048599019646645","33.64440564950928","33.64440564950928","33.64440564950928","-88.63298582285643","-88.63298582285643","-88.63298582285643"
"199","25.926908512832597","25.926908512832597","25.926908512832597","38.805468095466495","38.805468095466495","38.805468095466495","58.67852512001991","58.67852512001991","58.67852512001991","44.49959909915924","44.49959909915924","44.49959909915924","62.14687670767307","62.14687670767307","62.14687670767307","0.7063346207141876","0.7063346207141876","0.7063346207141876","5.2456168634817","5.2456168634817","5.2456168634817","54.697122529149055","54.697122529149055","54.697122529149055","-25.651582062244415","-25.651582062244415","-25.651582062244415","48.716734539717436","48.716734539717436","48.716734539717436"
"200","64.73605698347092","64.73605698347092","64.73605698347092","34.41549372673035","34.41549372673035","34.41549372673035","18.066564545035362","18.066564545035362","18.066564545035362","55.67250023782253","55.67250023782253","55.67250023782253","","","","-1.6898140120320022","-1.6898140120320022","-1.6898140120320022","26.258010759949684","26.258010759949684","26.258010759949684","16.537066574324854","16.537066574324854","16.537066574324854","53.51832115650177","53.51832115650177","53.51832115650177","51.601475931704044","51.601475931704044","51.601475931704044"
"201","53.148381784558296","53.148381784558296","53.148381784558296","76.39753803610802","76.39753803610802","76.39753803610802","33.32958768308163","33.32958768308163","33.32958768308163","41.18573321402073","41.18573321402073","41.18573321402073","52.84356290847063","52.84356290847063","52.84356290847063","69.03265345096588","69.03265345096588","69.03265345096588","68.48530489206314","68.48530489206314","68.48530489206314","29.918998673558235","29.918998673558235","29.918998673558235","50.45997354388237","50.45997354388237","50.45997354388237","60.4065715521574","60.4065715521574","60.4065715521574"
"202","30.30630984902382","30.30630984902382","30.30630984902382","70.01876676082611","70.01876676082611","70.01876676082611","71.05644723773003","71.05644723773003","71.05644723773003","51.47389143705368","51.47389143705368","51.47389143705368","49.42899536015466","49.42899536015466","49.42899536015466","48.940569177269936","48.940569177269936","48.940569177269936","38.1873363518971","38.1873363518971","38.1873363518971","9.087186340242624","9.087186340242624","9.087186340242624","46.82557741180062","46.82557741180062","46.82557741180062","29.82922101020813","29.82922101020813","29.82922101020813"
"203","-92.36622467637062","-92.36622467637062","-92.36622467637062","45.49044182896614","45.49044182896614","45.49044182896614","24.151305702980608","24.151305702980608","24.151305702980608","40.31467539072037","40.31467539072037","40.31467539072037","63.341250237077475","63.341250237077475","63.341250237077475","28.47400066256523","28.47400066256523","28.47400066256523","41.94882059562951","41.94882059562951","41.94882059562951","65.34407518804073","65.34407518804073","65.34407518804073","43.39880570024252","43.39880570024252","43.39880570024252","-33.81931474246085","-33.81931474246085","-33.81931474246085"
"205","49.791375337401405","49.791375337401405","49.791375337401405","13.322452927008271","13.322452927008271","13.322452927008271","27.70738708972931","27.70738708972931","27.70738708972931","71.2673941962421","71.2673941962421","71.2673941962421","66.2397391051054","66.2397391051054","66.2397391051054","14.403413444757462","14.403413444757462","14.403413444757462","-9.998983776196837","-9.998983776196837","-9.998983776196837","5.120672093355097","5.120672093355097","5.120672093355097","67.5032972432673","67.5032972432673","67.5032972432673","-77.74618725478649","-77.74618725478649","-77.74618725478649"
"206","60.315347246825695","60.315347246825695","60.315347246825695","56.45251663029194","56.45251663029194","56.45251663029194","56.87898586690426","56.87898586690426","56.87898586690426","60.73883305490017","60.73883305490017","60.73883305490017","52.80541218817234","52.80541218817234","52.80541218817234","35.070707365870476","35.070707365870476","35.070707365870476","69.00034499168396","69.00034499168396","69.00034499168396","42.12456812057644","42.12456812057644","42.12456812057644","11.5935640335083","11.5935640335083","11.5935640335083","72.96481192111969","72.96481192111969","72.96481192111969"
"207","16.072129822103307","16.072129822103307","16.072129822103307","38.50852831453085","38.50852831453085","38.50852831453085","39.478063798873336","39.478063798873336","39.478063798873336","53.39319157623686","53.39319157623686","53.39319157623686","53.126445604953915","53.126445604953915","53.126445604953915","36.228659585118294","36.228659585118294","36.228659585118294","42.19433063175529","42.19433063175529","42.19433063175529","32.51813240163028","32.51813240163028","32.51813240163028","47.709141328930855","47.709141328930855","47.709141328930855","50.78160643577576","50.78160643577576","50.78160643577576"
"208","35.4437288242043","35.4437288242043","35.4437288242043","26.338173732161522","26.338173732161522","26.338173732161522","45.02431618049741","45.02431618049741","45.02431618049741","-27.758549600839615","-27.758549600839615","-27.758549600839615","20.801339104771614","20.801339104771614","20.801339104771614","45.352486461400986","45.352486461400986","45.352486461400986","39.228375881910324","39.228375881910324","39.228375881910324","-35.91720753908157","-35.91720753908157","-35.91720753908157","69.51877763867378","69.51877763867378","69.51877763867378","32.295577835291624","32.295577835291624","32.295577835291624"
"209","4.709488060558215","4.709488060558215","4.709488060558215","42.56912872195244","42.56912872195244","42.56912872195244","64.31920224055648","64.31920224055648","64.31920224055648","62.834951415658","62.834951415658","62.834951415658","41.776896461844444","41.776896461844444","41.776896461844444","63.673842929303646","63.673842929303646","63.673842929303646","41.53684338647872","41.53684338647872","41.53684338647872","-5.417492491658777","-5.417492491658777","-5.417492491658777","56.1520210057497","56.1520210057497","56.1520210057497","-55.09517003316432","-55.09517003316432","-55.09517003316432"
"210","47.90309734642506","47.90309734642506","47.90309734642506","49.086389534175396","49.086389534175396","49.086389534175396","25.46551623940468","25.46551623940468","25.46551623940468","52.26700262725353","52.26700262725353","52.26700262725353","-57.96185536775738","-57.96185536775738","-57.96185536775738","65.10726156551391","65.10726156551391","65.10726156551391","68.71356646344066","68.71356646344066","68.71356646344066","58.56481437175535","58.56481437175535","58.56481437175535","44.85485057532787","44.85485057532787","44.85485057532787","21.276813939213753","21.276813939213753","21.276813939213753"
"211","3.345621867105365","3.345621867105365","3.345621867105365","-49.97488893568516","-49.97488893568516","-49.97488893568516","63.949640452861786","63.949640452861786","63.949640452861786","60.20022785663605","60.20022785663605","60.20022785663605","56.04937484301627","56.04937484301627","56.04937484301627","-94.46351233124733","-94.46351233124733","-94.46351233124733","33.80888902395964","33.80888902395964","33.80888902395964","-27.1092376424931","-27.1092376424931","-27.1092376424931","39.87444548960775","39.87444548960775","39.87444548960775","37.645725049544126","37.645725049544126","37.645725049544126"
"212","9.346930166706443","9.346930166706443","9.346930166706443","61.74688398698345","61.74688398698345","61.74688398698345","16.910428412258625","16.910428412258625","16.910428412258625","65.29820282757282","65.29820282757282","65.29820282757282","21.50658646877855","21.50658646877855","21.50658646877855","54.45782535523176","54.45782535523176","54.45782535523176","32.178708493709564","32.178708493709564","32.178708493709564","-29.835360031574965","-29.835360031574965","-29.835360031574965","37.6780965924263","37.6780965924263","37.6780965924263","65.34243348240852","65.34243348240852","65.34243348240852"
