"Step","dreamerv3/small/ih_15/room0/run4 - train/score","dreamerv3/small/ih_15/room0/run4 - train/score__MIN","dreamerv3/small/ih_15/room0/run4 - train/score__MAX","dreamerv3/small/ih_15/room0/run3 - train/score","dreamerv3/small/ih_15/room0/run3 - train/score__MIN","dreamerv3/small/ih_15/room0/run3 - train/score__MAX","dreamerv3/small/ih_15/room0/run2 - train/score","dreamerv3/small/ih_15/room0/run2 - train/score__MIN","dreamerv3/small/ih_15/room0/run2 - train/score__MAX","dreamerv3/small/ih_15/room0/run1 - train/score","dreamerv3/small/ih_15/room0/run1 - train/score__MIN","dreamerv3/small/ih_15/room0/run1 - train/score__MAX","dreamerv3/small/ih_15/room0/run0 - train/score","dreamerv3/small/ih_15/room0/run0 - train/score__MIN","dreamerv3/small/ih_15/room0/run0 - train/score__MAX","dreamerv3/medium/ih_15/room0/run1 - train/score","dreamerv3/medium/ih_15/room0/run1 - train/score__MIN","dreamerv3/medium/ih_15/room0/run1 - train/score__MAX","dreamerv3/medium/ih_15/room0/run4 - train/score","dreamerv3/medium/ih_15/room0/run4 - train/score__MIN","dreamerv3/medium/ih_15/room0/run4 - train/score__MAX","dreamerv3/medium/ih_15/room0/run3 - train/score","dreamerv3/medium/ih_15/room0/run3 - train/score__MIN","dreamerv3/medium/ih_15/room0/run3 - train/score__MAX","dreamerv3/medium/ih_15/room0/run2 - train/score","dreamerv3/medium/ih_15/room0/run2 - train/score__MIN","dreamerv3/medium/ih_15/room0/run2 - train/score__MAX","dreamerv3/medium/ih_15/room0/run0 - train/score","dreamerv3/medium/ih_15/room0/run0 - train/score__MIN","dreamerv3/medium/ih_15/room0/run0 - train/score__MAX"
"655","50.36365284398198","50.36365284398198","50.36365284398198","64.59726464748383","64.59726464748383","64.59726464748383","8.884017483331263","8.884017483331263","8.884017483331263","16.99341159313917","16.99341159313917","16.99341159313917","35.605270208849106","35.605270208849106","35.605270208849106","70.0987546518445","70.0987546518445","70.0987546518445","66.76910272240639","66.76910272240639","66.76910272240639","-91.5752841818612","-91.5752841818612","-91.5752841818612","73.84493738412857","73.84493738412857","73.84493738412857","73.73761346936226","73.73761346936226","73.73761346936226"
"656","52.06514013558626","52.06514013558626","52.06514013558626","67.80194982886314","67.80194982886314","67.80194982886314","68.88435336947441","68.88435336947441","68.88435336947441","46.01772252842784","46.01772252842784","46.01772252842784","-82.46092552691698","-82.46092552691698","-82.46092552691698","71.71152649819851","71.71152649819851","71.71152649819851","-88.19400706887245","-88.19400706887245","-88.19400706887245","61.09695991920307","61.09695991920307","61.09695991920307","76.1830068230629","76.1830068230629","76.1830068230629","76.77362388372421","76.77362388372421","76.77362388372421"
"657","40.40911724045873","40.40911724045873","40.40911724045873","65.26635965332389","65.26635965332389","65.26635965332389","50.191041968762875","50.191041968762875","50.191041968762875","46.37860503792763","46.37860503792763","46.37860503792763","51.681838913151296","51.681838913151296","51.681838913151296","73.64631626009941","73.64631626009941","73.64631626009941","60.898624777793884","60.898624777793884","60.898624777793884","60.73183771967888","60.73183771967888","60.73183771967888","62.834687650203705","62.834687650203705","62.834687650203705","64.4318819316104","64.4318819316104","64.4318819316104"
"658","41.753947257995605","41.753947257995605","41.753947257995605","-45.319545693695545","-45.319545693695545","-45.319545693695545","73.3798840045929","73.3798840045929","73.3798840045929","38.54650937765837","38.54650937765837","38.54650937765837","63.80435559153557","63.80435559153557","63.80435559153557","56.13782338798046","56.13782338798046","56.13782338798046","2.386426441371441","2.386426441371441","2.386426441371441","42.29688707739115","42.29688707739115","42.29688707739115","70.03111836314201","70.03111836314201","70.03111836314201","71.80669578909874","71.80669578909874","71.80669578909874"
"659","42.46632146835327","42.46632146835327","42.46632146835327","63.672325402498245","63.672325402498245","63.672325402498245","65.59914107620716","65.59914107620716","65.59914107620716","55.7016097009182","55.7016097009182","55.7016097009182","69.7314219251275","69.7314219251275","69.7314219251275","68.83795007038862","68.83795007038862","68.83795007038862","61.815241284668446","61.815241284668446","61.815241284668446","69.82665950059891","69.82665950059891","69.82665950059891","57.05844907043502","57.05844907043502","57.05844907043502","80.44644343852997","80.44644343852997","80.44644343852997"
"660","-25.324620885308832","-25.324620885308832","-25.324620885308832","59.945072228088975","59.945072228088975","59.945072228088975","20.096140382112935","20.096140382112935","20.096140382112935","54.52470260858536","54.52470260858536","54.52470260858536","51.93978299200535","51.93978299200535","51.93978299200535","73.29875190195162","73.29875190195162","73.29875190195162","78.3516338840127","78.3516338840127","78.3516338840127","77.24951484799385","77.24951484799385","77.24951484799385","72.74031962454319","72.74031962454319","72.74031962454319","60.58728289604187","60.58728289604187","60.58728289604187"
"661","46.41862716060132","46.41862716060132","46.41862716060132","61.20201316289604","61.20201316289604","61.20201316289604","76.02973644435406","76.02973644435406","76.02973644435406","-16.964136324822903","-16.964136324822903","-16.964136324822903","34.017427295446396","34.017427295446396","34.017427295446396","-4.721403039584402","-4.721403039584402","-4.721403039584402","47.10025471448898","47.10025471448898","47.10025471448898","62.923013016581535","62.923013016581535","62.923013016581535","47.9524380415678","47.9524380415678","47.9524380415678","76.06918334960938","76.06918334960938","76.06918334960938"
"662","44.121991991996765","44.121991991996765","44.121991991996765","49.10285930335522","49.10285930335522","49.10285930335522","","","","32.265753507614136","32.265753507614136","32.265753507614136","66.72103029489517","66.72103029489517","66.72103029489517","65.00076925754547","65.00076925754547","65.00076925754547","-7.234831554815173","-7.234831554815173","-7.234831554815173","76.27872560918331","76.27872560918331","76.27872560918331","-90.83019894361496","-90.83019894361496","-90.83019894361496","61.71810707449913","61.71810707449913","61.71810707449913"
"663","24.463806714862585","24.463806714862585","24.463806714862585","47.53897029161453","47.53897029161453","47.53897029161453","47.14546362310648","47.14546362310648","47.14546362310648","18.52965218387544","18.52965218387544","18.52965218387544","51.171373937278986","51.171373937278986","51.171373937278986","67.45650137212942","67.45650137212942","67.45650137212942","69.41121996939182","69.41121996939182","69.41121996939182","77.81714103370905","77.81714103370905","77.81714103370905","47.05283007025719","47.05283007025719","47.05283007025719","69.52205511927605","69.52205511927605","69.52205511927605"
"664","48.63176257349551","48.63176257349551","48.63176257349551","36.31618673354387","36.31618673354387","36.31618673354387","79.87274976074696","79.87274976074696","79.87274976074696","40.521688878536224","40.521688878536224","40.521688878536224","44.26480779983103","44.26480779983103","44.26480779983103","51.83830007351935","51.83830007351935","51.83830007351935","41.98668748140335","41.98668748140335","41.98668748140335","67.46617817878723","67.46617817878723","67.46617817878723","26.58574353158474","26.58574353158474","26.58574353158474","36.248770639300346","36.248770639300346","36.248770639300346"
"665","57.71318233106285","57.71318233106285","57.71318233106285","65.38561711460352","65.38561711460352","65.38561711460352","48.37101943977177","48.37101943977177","48.37101943977177","45.83996456861496","45.83996456861496","45.83996456861496","-79.31887631863356","-79.31887631863356","-79.31887631863356","74.68529364466667","74.68529364466667","74.68529364466667","9.323788724839687","9.323788724839687","9.323788724839687","61.56173920817673","61.56173920817673","61.56173920817673","62.41710636019707","62.41710636019707","62.41710636019707","6.189116116147488","6.189116116147488","6.189116116147488"
"666","24.16170220822096","24.16170220822096","24.16170220822096","53.660813016816974","53.660813016816974","53.660813016816974","61.444130301475525","61.444130301475525","61.444130301475525","-91.21936760284007","-91.21936760284007","-91.21936760284007","13.79038224183023","13.79038224183023","13.79038224183023","79.05707162618637","79.05707162618637","79.05707162618637","34.470458559691906","34.470458559691906","34.470458559691906","75.41837546229362","75.41837546229362","75.41837546229362","44.06686130166054","44.06686130166054","44.06686130166054","34.75731397420168","34.75731397420168","34.75731397420168"
"667","-91.68202146887779","-91.68202146887779","-91.68202146887779","45.914762914180756","45.914762914180756","45.914762914180756","29.858144814148545","29.858144814148545","29.858144814148545","","","","","","","67.34524855017662","67.34524855017662","67.34524855017662","","","","","","","","","","47.32230835407972","47.32230835407972","47.32230835407972"
"668","","","","","","","","","","21.69373614154756","21.69373614154756","21.69373614154756","11.118987053632736","11.118987053632736","11.118987053632736","","","","78.48713460564613","78.48713460564613","78.48713460564613","60.43681548535824","60.43681548535824","60.43681548535824","50.77051904797554","50.77051904797554","50.77051904797554","","",""
"669","-87.3301202650182","-87.3301202650182","-87.3301202650182","33.06762273795903","33.06762273795903","33.06762273795903","57.37074448168278","57.37074448168278","57.37074448168278","63.354392141103745","63.354392141103745","63.354392141103745","55.760837476700544","55.760837476700544","55.760837476700544","45.07751318067312","45.07751318067312","45.07751318067312","29.786771044135094","29.786771044135094","29.786771044135094","60.79790170863271","60.79790170863271","60.79790170863271","-94.61214995384216","-94.61214995384216","-94.61214995384216","55.65425506234169","55.65425506234169","55.65425506234169"
"670","-8.647050679195672","-8.647050679195672","-8.647050679195672","25.308738625841215","25.308738625841215","25.308738625841215","60.95038911700249","60.95038911700249","60.95038911700249","67.97669143229723","67.97669143229723","67.97669143229723","42.327361362054944","42.327361362054944","42.327361362054944","74.7613480091095","74.7613480091095","74.7613480091095","81.33792009949684","81.33792009949684","81.33792009949684","51.91849288716912","51.91849288716912","51.91849288716912","33.026248663663864","33.026248663663864","33.026248663663864","80.76892390847206","80.76892390847206","80.76892390847206"
"671","-6.035136320628226","-6.035136320628226","-6.035136320628226","51.473547630012035","51.473547630012035","51.473547630012035","55.854463279247284","55.854463279247284","55.854463279247284","64.80597519874573","64.80597519874573","64.80597519874573","-54.01607135310769","-54.01607135310769","-54.01607135310769","60.01519849896431","60.01519849896431","60.01519849896431","23.92660791426897","23.92660791426897","23.92660791426897","70.15528806298971","70.15528806298971","70.15528806298971","51.567940689623356","51.567940689623356","51.567940689623356","76.77487929910421","76.77487929910421","76.77487929910421"
"672","-0.07854058500379324","-0.07854058500379324","-0.07854058500379324","29.724796457681805","29.724796457681805","29.724796457681805","55.86840684339404","55.86840684339404","55.86840684339404","50.905202966183424","50.905202966183424","50.905202966183424","-22.230184303829446","-22.230184303829446","-22.230184303829446","76.82074603042565","76.82074603042565","76.82074603042565","45.8472660407424","45.8472660407424","45.8472660407424","77.87479025125504","77.87479025125504","77.87479025125504","67.46659536659718","67.46659536659718","67.46659536659718","59.13231838680804","59.13231838680804","59.13231838680804"
"673","26.675438683480024","26.675438683480024","26.675438683480024","42.55191585421562","42.55191585421562","42.55191585421562","56.23035314306617","56.23035314306617","56.23035314306617","65.88264718651772","65.88264718651772","65.88264718651772","-2.885538668371737","-2.885538668371737","-2.885538668371737","48.458584520965815","48.458584520965815","48.458584520965815","74.07924758829176","74.07924758829176","74.07924758829176","43.773536837659776","43.773536837659776","43.773536837659776","74.28392579965293","74.28392579965293","74.28392579965293","77.25559786334634","77.25559786334634","77.25559786334634"
"674","57.51477697491646","57.51477697491646","57.51477697491646","46.90038086846471","46.90038086846471","46.90038086846471","57.77736432850361","57.77736432850361","57.77736432850361","61.958306120708585","61.958306120708585","61.958306120708585","65.57858845964074","65.57858845964074","65.57858845964074","35.80127842747606","35.80127842747606","35.80127842747606","73.4350358992815","73.4350358992815","73.4350358992815","57.376853711903095","57.376853711903095","57.376853711903095","70.69383266754448","70.69383266754448","70.69383266754448","32.68028924893588","32.68028924893588","32.68028924893588"
"675","45.33462583925575","45.33462583925575","45.33462583925575","42.35247624758631","42.35247624758631","42.35247624758631","72.80863869190216","72.80863869190216","72.80863869190216","56.09945687651634","56.09945687651634","56.09945687651634","76.97415834665298","76.97415834665298","76.97415834665298","52.429077446460724","52.429077446460724","52.429077446460724","-0.24470867472700775","-0.24470867472700775","-0.24470867472700775","72.52449423074722","72.52449423074722","72.52449423074722","59.54742790386081","59.54742790386081","59.54742790386081","32.74931627511978","32.74931627511978","32.74931627511978"
"676","29.65975883603096","29.65975883603096","29.65975883603096","35.634604775346816","35.634604775346816","35.634604775346816","65.01026803255081","65.01026803255081","65.01026803255081","21.879813827574253","21.879813827574253","21.879813827574253","44.665688559412956","44.665688559412956","44.665688559412956","-27.956933902576566","-27.956933902576566","-27.956933902576566","5.39312204066664","5.39312204066664","5.39312204066664","51.068462401628494","51.068462401628494","51.068462401628494","75.5177857875824","75.5177857875824","75.5177857875824","74.3479096442461","74.3479096442461","74.3479096442461"
